allergen_id,profile_id
134,1110
51,1110
52,1110
13,1110
7,1111
50,1111
134,1111
51,1111
52,1111
4,1112
60,1112
5,1112
56,1112
7,1112
50,1112
134,1112
51,1112
52,1112
53,1112
125,1112
127,1112
128,1112
130,1112
131,1112
132,1112
7,1113
50,1113
134,1113
51,1113
52,1113
53,1113
5,1116
56,1116
125,1116
127,1116
128,1116
130,1116
131,1116
132,1116
22,1116
4,1118
60,1118
5,1118
56,1118
2,1118
23,1118
24,1118
25,1118
26,1118
27,1118
28,1118
7,1118
50,1118
134,1118
51,1118
52,1118
53,1118
4,1121
60,1121
5,1121
56,1121
7,1121
50,1121
134,1121
51,1121
52,1121
53,1121
125,1121
127,1121
128,1121
130,1121
131,1121
132,1121
5,1122
56,1122
125,1122
127,1122
128,1122
130,1122
131,1122
132,1122
4,1123
5,1123
7,1123
50,1123
134,1123
51,1123
52,1123
125,1123
127,1123
128,1123
130,1123
131,1123
4,1125
5,1125
56,1125
7,1125
50,1125
134,1125
51,1125
52,1125
53,1125
5,1126
56,1126
125,1126
127,1126
128,1126
130,1126
131,1126
132,1126
4,1127
5,1127
7,1127
50,1127
134,1127
51,1127
52,1127
125,1127
127,1127
128,1127
130,1127
131,1127
22,1127
5,1128
56,1128
125,1128
127,1128
128,1128
130,1128
131,1128
132,1128
4,1129
5,1129
56,1129
7,1129
50,1129
134,1129
51,1129
52,1129
125,1129
127,1129
128,1129
130,1129
131,1129
132,1129
2,1130
23,1130
24,1130
25,1130
26,1130
27,1130
28,1130
4,1131
60,1131
5,1131
56,1131
7,1131
50,1131
134,1131
51,1131
52,1131
53,1131
125,1131
127,1131
128,1131
130,1131
131,1131
132,1131
22,1131
4,1132
60,1132
5,1132
56,1132
7,1132
50,1132
134,1132
51,1132
52,1132
53,1132
125,1132
127,1132
128,1132
130,1132
131,1132
132,1132
22,1132
4,1133
60,1133
5,1133
56,1133
7,1133
50,1133
134,1133
51,1133
52,1133
53,1133
125,1133
127,1133
128,1133
130,1133
131,1133
132,1133
5,1134
56,1134
125,1134
127,1134
128,1134
130,1134
131,1134
132,1134
4,1135
5,1135
56,1135
7,1135
50,1135
134,1135
51,1135
52,1135
125,1135
127,1135
128,1135
130,1135
131,1135
132,1135
4,1136
60,1136
5,1136
56,1136
7,1136
50,1136
134,1136
51,1136
52,1136
53,1136
125,1136
127,1136
128,1136
130,1136
131,1136
132,1136
5,1138
56,1138
2,1138
23,1138
24,1138
25,1138
26,1138
27,1138
28,1138
125,1138
127,1138
128,1138
130,1138
131,1138
132,1138
4,1139
60,1139
5,1139
56,1139
7,1139
50,1139
134,1139
51,1139
52,1139
53,1139
125,1139
127,1139
128,1139
130,1139
131,1139
132,1139
22,1139
4,1140
60,1140
7,1140
50,1140
134,1140
51,1140
52,1140
53,1140
12,1140
68,1140
10,1140
34,1140
35,1140
36,1140
37,1140
38,1140
39,1140
40,1140
41,1140
42,1140
4,1141
60,1141
5,1141
56,1141
7,1141
50,1141
134,1141
51,1141
52,1141
53,1141
125,1141
127,1141
128,1141
130,1141
131,1141
132,1141
4,1142
5,1142
56,1142
7,1142
50,1142
134,1142
51,1142
52,1142
125,1142
127,1142
128,1142
130,1142
131,1142
132,1142
4,1143
60,1143
5,1143
56,1143
7,1143
50,1143
134,1143
51,1143
52,1143
53,1143
125,1143
127,1143
128,1143
130,1143
131,1143
132,1143
4,1144
60,1144
5,1144
56,1144
7,1144
50,1144
134,1144
51,1144
52,1144
53,1144
125,1144
127,1144
128,1144
130,1144
131,1144
132,1144
4,1145
60,1145
5,1145
56,1145
6,1145
66,1145
7,1145
50,1145
134,1145
51,1145
52,1145
53,1145
125,1145
127,1145
128,1145
130,1145
131,1145
132,1145
4,1146
5,1146
7,1146
50,1146
134,1146
51,1146
52,1146
125,1146
127,1146
130,1146
12,1147
68,1147
13,1147
58,1147
10,1147
34,1147
35,1147
36,1147
37,1147
38,1147
39,1147
40,1147
41,1147
42,1147
22,1147
4,1148
60,1148
7,1148
50,1148
134,1148
51,1148
52,1148
53,1148
22,1148
4,1150
60,1150
5,1150
56,1150
7,1150
50,1150
134,1150
51,1150
52,1150
53,1150
125,1150
127,1150
128,1150
130,1150
131,1150
132,1150
22,1150
22,1151
14,1149
48,1149
22,1149
4,1152
7,1152
50,1152
134,1152
51,1152
52,1152
22,1152
2,1153
23,1153
24,1153
25,1153
26,1153
27,1153
28,1153
7,1153
50,1153
134,1153
51,1153
52,1153
53,1153
4,1154
5,1154
56,1154
7,1154
50,1154
134,1154
51,1154
52,1154
13,1154
58,1154
14,1154
48,1154
22,1154
2,1155
23,1155
24,1155
25,1155
26,1155
27,1155
28,1155
7,1155
50,1155
134,1155
51,1155
52,1155
22,1155
4,1157
5,1157
56,1157
7,1157
50,1157
134,1157
51,1157
52,1157
125,1157
127,1157
128,1157
130,1157
131,1157
132,1157
4,1158
60,1158
5,1158
56,1158
2,1158
23,1158
24,1158
25,1158
26,1158
27,1158
28,1158
7,1158
50,1158
134,1158
51,1158
52,1158
53,1158
125,1158
127,1158
128,1158
130,1158
131,1158
132,1158
4,1160
5,1160
7,1160
50,1160
134,1160
51,1160
52,1160
125,1160
127,1160
130,1160
50,1161
51,1161
52,1161
125,1161
127,1161
128,1161
130,1161
131,1161
132,1161
4,1162
60,1162
5,1162
56,1162
7,1162
50,1162
134,1162
51,1162
52,1162
53,1162
125,1162
127,1162
128,1162
130,1162
131,1162
132,1162
4,1163
7,1163
50,1163
134,1163
51,1163
52,1163
53,1163
125,1163
127,1163
128,1163
130,1163
131,1163
132,1163
4,1164
60,1164
5,1164
56,1164
6,1164
66,1164
7,1164
50,1164
134,1164
51,1164
52,1164
53,1164
9,1164
70,1164
11,1164
44,1164
125,1164
127,1164
128,1164
130,1164
131,1164
132,1164
10,1164
34,1164
35,1164
36,1164
37,1164
38,1164
39,1164
40,1164
41,1164
42,1164
4,1165
60,1165
5,1165
56,1165
2,1165
23,1165
24,1165
25,1165
26,1165
27,1165
28,1165
7,1165
50,1165
134,1165
51,1165
52,1165
53,1165
125,1165
127,1165
128,1165
130,1165
131,1165
132,1165
22,1165
4,1167
60,1167
5,1167
56,1167
7,1167
50,1167
134,1167
51,1167
52,1167
53,1167
125,1167
127,1167
128,1167
130,1167
131,1167
132,1167
11,1168
44,1168
10,1168
34,1168
35,1168
36,1168
37,1168
38,1168
39,1168
40,1168
41,1168
42,1168
4,1169
60,1169
5,1169
56,1169
7,1169
50,1169
134,1169
51,1169
52,1169
53,1169
125,1169
127,1169
128,1169
130,1169
131,1169
132,1169
5,1170
56,1170
7,1170
50,1170
134,1170
51,1170
52,1170
53,1170
125,1170
127,1170
128,1170
130,1170
131,1170
132,1170
4,1171
60,1171
5,1171
56,1171
2,1171
23,1171
24,1171
25,1171
26,1171
27,1171
28,1171
6,1171
66,1171
7,1171
50,1171
134,1171
51,1171
52,1171
53,1171
125,1171
127,1171
128,1171
130,1171
131,1171
132,1171
11,1173
44,1173
13,1173
58,1173
10,1173
34,1173
35,1173
36,1173
37,1173
38,1173
39,1173
40,1173
41,1173
42,1173
4,1175
60,1175
5,1175
56,1175
7,1175
50,1175
134,1175
51,1175
52,1175
53,1175
125,1175
127,1175
128,1175
130,1175
131,1175
132,1175
10,1177
34,1177
35,1177
36,1177
37,1177
38,1177
39,1177
40,1177
41,1177
42,1177
2,1178
23,1178
24,1178
25,1178
26,1178
27,1178
28,1178
11,1178
44,1178
10,1178
34,1178
35,1178
36,1178
37,1178
38,1178
39,1178
40,1178
41,1178
42,1178
4,1179
60,1179
5,1179
56,1179
7,1179
50,1179
134,1179
51,1179
52,1179
53,1179
125,1179
127,1179
128,1179
130,1179
131,1179
132,1179
22,1179
22,1180
4,1183
7,1183
134,1183
53,1183
1,943
63,943
4,943
60,943
5,943
56,943
7,943
50,943
134,943
51,943
52,943
53,943
125,943
127,943
128,943
130,943
131,943
132,943
26,284
4,1185
60,1185
5,1185
56,1185
6,1185
66,1185
7,1185
50,1185
134,1185
51,1185
52,1185
53,1185
7,1015
134,1015
2,1186
26,1186
27,1186
28,1186
22,1187
4,1189
60,1189
5,1189
56,1189
7,1189
50,1189
134,1189
51,1189
52,1189
53,1189
125,1189
127,1189
128,1189
130,1189
131,1189
132,1189
13,1189
58,1189
14,1189
48,1189
22,1189
2,958
23,958
24,958
25,958
26,958
4,1191
60,1191
5,1191
56,1191
7,1191
50,1191
134,1191
51,1191
52,1191
53,1191
125,1191
127,1191
128,1191
130,1191
131,1191
132,1191
2,1192
23,1192
24,1192
25,1192
26,1192
27,1192
28,1192
4,1194
60,1194
5,1194
56,1194
7,1194
50,1194
134,1194
51,1194
52,1194
53,1194
125,1194
127,1194
128,1194
130,1194
131,1194
132,1194
22,1194
4,1195
5,1195
7,1195
50,1195
134,1195
51,1195
52,1195
125,1195
127,1195
128,1195
130,1195
131,1195
4,1196
60,1196
5,1196
56,1196
7,1196
50,1196
134,1196
51,1196
52,1196
53,1196
125,1196
127,1196
128,1196
130,1196
131,1196
132,1196
4,1197
5,1197
56,1197
7,1197
50,1197
134,1197
51,1197
52,1197
125,1197
127,1197
128,1197
130,1197
131,1197
132,1197
11,1198
4,1199
60,1199
2,1199
23,1199
24,1199
25,1199
26,1199
27,1199
28,1199
7,1199
50,1199
134,1199
51,1199
52,1199
53,1199
125,1199
127,1199
128,1199
130,1199
131,1199
132,1199
4,1200
60,1200
5,1200
56,1200
7,1200
50,1200
134,1200
51,1200
52,1200
53,1200
125,1200
127,1200
128,1200
130,1200
131,1200
132,1200
22,1200
4,1201
60,1201
5,1201
56,1201
7,1201
50,1201
134,1201
51,1201
52,1201
53,1201
125,1201
127,1201
128,1201
130,1201
131,1201
132,1201
22,1201
4,1202
60,1202
5,1202
56,1202
7,1202
50,1202
134,1202
51,1202
52,1202
125,1202
127,1202
128,1202
130,1202
131,1202
132,1202
7,1203
50,1203
134,1203
51,1203
52,1203
22,1203
7,1204
50,1204
134,1204
51,1204
52,1204
11,1204
44,1204
22,1204
5,1206
56,1206
125,1206
127,1206
128,1206
130,1206
131,1206
132,1206
4,1207
60,1207
5,1207
56,1207
7,1207
50,1207
134,1207
51,1207
52,1207
53,1207
125,1207
127,1207
128,1207
130,1207
131,1207
132,1207
5,1208
56,1208
125,1208
127,1208
128,1208
130,1208
131,1208
132,1208
4,1211
60,1211
5,1211
56,1211
7,1211
50,1211
134,1211
51,1211
52,1211
53,1211
125,1211
127,1211
128,1211
130,1211
131,1211
132,1211
4,1212
60,1212
5,1212
56,1212
7,1212
50,1212
134,1212
51,1212
52,1212
53,1212
125,1212
127,1212
128,1212
130,1212
131,1212
132,1212
4,1213
7,1213
50,1213
134,1213
51,1213
52,1213
53,1213
125,1213
127,1213
128,1213
130,1213
131,1213
132,1213
4,1214
60,1214
5,1214
56,1214
7,1214
50,1214
134,1214
51,1214
52,1214
53,1214
125,1214
127,1214
128,1214
130,1214
131,1214
132,1214
4,1215
4,1216
5,1216
56,1216
7,1216
50,1216
134,1216
51,1216
52,1216
125,1216
127,1216
128,1216
130,1216
131,1216
132,1216
4,1217
60,1217
5,1217
56,1217
7,1217
50,1217
134,1217
51,1217
52,1217
125,1217
127,1217
128,1217
130,1217
131,1217
132,1217
4,1218
5,1218
56,1218
7,1218
50,1218
134,1218
51,1218
52,1218
125,1218
127,1218
128,1218
130,1218
131,1218
132,1218
2,1220
23,1220
24,1220
25,1220
26,1220
27,1220
28,1220
7,1221
50,1221
134,1221
51,1221
52,1221
53,1221
4,1222
5,1222
56,1222
7,1222
50,1222
134,1222
51,1222
52,1222
125,1222
127,1222
128,1222
130,1222
131,1222
132,1222
4,1223
60,1223
5,1223
56,1223
7,1223
50,1223
134,1223
51,1223
52,1223
53,1223
125,1223
127,1223
128,1223
130,1223
131,1223
132,1223
5,1225
56,1225
125,1225
127,1225
128,1225
130,1225
131,1225
132,1225
4,1226
60,1226
5,1226
56,1226
7,1226
50,1226
134,1226
51,1226
52,1226
53,1226
125,1226
127,1226
128,1226
130,1226
131,1226
132,1226
22,1226
2,1227
23,1227
24,1227
25,1227
26,1227
27,1227
28,1227
4,1228
5,1228
7,1228
50,1228
134,1228
51,1228
52,1228
125,1228
127,1228
128,1228
130,1228
131,1228
4,1229
60,1229
7,1229
50,1229
134,1229
51,1229
53,1229
22,1229
5,1230
56,1230
125,1230
127,1230
128,1230
130,1230
131,1230
132,1230
5,1231
56,1231
125,1231
127,1231
128,1231
130,1231
131,1231
132,1231
5,1233
56,1233
125,1233
127,1233
128,1233
130,1233
131,1233
132,1233
4,1234
60,1234
5,1234
56,1234
7,1234
50,1234
134,1234
51,1234
52,1234
53,1234
125,1234
127,1234
128,1234
130,1234
131,1234
132,1234
4,1235
60,1235
5,1235
56,1235
7,1235
50,1235
134,1235
51,1235
52,1235
53,1235
22,1235
4,1236
60,1236
5,1236
56,1236
7,1236
50,1236
134,1236
51,1236
52,1236
53,1236
4,1238
60,1238
5,1238
56,1238
7,1238
50,1238
134,1238
51,1238
52,1238
53,1238
125,1238
127,1238
128,1238
130,1238
131,1238
132,1238
4,1241
5,1241
56,1241
7,1241
50,1241
134,1241
51,1241
52,1241
125,1241
127,1241
128,1241
130,1241
131,1241
1,1242
63,1242
4,1242
60,1242
5,1242
56,1242
7,1242
50,1242
134,1242
51,1242
52,1242
53,1242
125,1242
127,1242
128,1242
130,1242
131,1242
132,1242
5,1244
56,1244
125,1244
127,1244
128,1244
130,1244
131,1244
132,1244
22,1244
4,1246
60,1246
5,1246
56,1246
7,1246
50,1246
134,1246
51,1246
52,1246
53,1246
125,1246
127,1246
128,1246
130,1246
131,1246
132,1246
2,1247
23,1247
24,1247
25,1247
26,1247
27,1247
28,1247
7,1247
50,1247
134,1247
51,1247
52,1247
53,1247
4,1248
60,1248
5,1248
56,1248
7,1248
50,1248
134,1248
51,1248
52,1248
53,1248
11,1248
44,1248
125,1248
127,1248
128,1248
130,1248
131,1248
132,1248
14,1248
48,1248
4,1249
7,1249
50,1249
134,1249
51,1249
52,1249
4,1250
60,1250
5,1250
56,1250
7,1250
50,1250
134,1250
51,1250
52,1250
53,1250
4,1251
60,1251
5,1251
56,1251
7,1251
50,1251
134,1251
51,1251
52,1251
53,1251
125,1251
127,1251
128,1251
130,1251
131,1251
132,1251
22,1251
1,1252
63,1252
4,1252
60,1252
5,1252
56,1252
6,1252
66,1252
7,1252
50,1252
134,1252
51,1252
52,1252
53,1252
9,1252
70,1252
14,1252
48,1252
4,1253
60,1253
5,1253
56,1253
7,1253
50,1253
134,1253
51,1253
52,1253
53,1253
125,1253
127,1253
128,1253
130,1253
131,1253
132,1253
4,1254
60,1254
5,1254
56,1254
2,1254
23,1254
24,1254
25,1254
26,1254
27,1254
28,1254
7,1254
50,1254
134,1254
51,1254
52,1254
53,1254
125,1254
127,1254
128,1254
130,1254
131,1254
132,1254
22,1254
4,1258
60,1258
5,1258
56,1258
7,1258
50,1258
134,1258
51,1258
52,1258
53,1258
125,1258
127,1258
128,1258
130,1258
131,1258
132,1258
4,1261
60,1261
5,1261
56,1261
2,1261
23,1261
24,1261
25,1261
26,1261
27,1261
28,1261
7,1261
50,1261
134,1261
51,1261
52,1261
53,1261
11,1261
44,1261
12,1261
68,1261
125,1261
127,1261
128,1261
130,1261
131,1261
132,1261
10,1261
34,1261
35,1261
36,1261
37,1261
38,1261
39,1261
40,1261
41,1261
42,1261
22,1261
9,1262
70,1262
11,1262
44,1262
10,1262
34,1262
35,1262
36,1262
37,1262
38,1262
39,1262
40,1262
41,1262
42,1262
7,1263
50,1263
134,1263
51,1263
52,1263
2,1264
23,1264
24,1264
25,1264
26,1264
27,1264
28,1264
14,1265
48,1265
4,1266
5,1266
7,1266
50,1266
134,1266
51,1266
52,1266
125,1266
127,1266
128,1266
130,1266
131,1266
14,1267
48,1267
7,1268
50,1268
134,1268
51,1268
52,1268
53,1268
50,1269
134,1269
53,1269
22,1269
2,1271
23,1271
24,1271
25,1271
26,1271
27,1271
28,1271
4,1273
60,1273
7,1273
50,1273
134,1273
51,1273
52,1273
53,1273
11,1273
44,1273
125,1273
127,1273
128,1273
130,1273
131,1273
132,1273
22,1273
14,1276
48,1276
22,1276
1,1015
63,1015
4,1015
60,1015
5,1015
56,1015
2,1015
23,1015
24,1015
25,1015
26,1015
27,1015
28,1015
1,1278
63,1278
5,1278
56,1278
125,1278
127,1278
128,1278
130,1278
131,1278
132,1278
14,1278
48,1278
22,1278
4,1279
5,1279
7,1279
50,1279
134,1279
51,1279
52,1279
125,1279
127,1279
128,1279
130,1279
131,1279
132,1279
14,1279
48,1279
22,1281
4,1281
60,1281
5,1281
56,1281
7,1281
50,1281
134,1281
51,1281
52,1281
53,1281
9,1281
70,1281
125,1281
127,1281
128,1281
130,1281
131,1281
132,1281
11,1283
44,1283
4,1285
60,1285
2,1285
23,1285
25,1285
26,1285
27,1285
28,1285
7,1285
50,1285
134,1285
51,1285
52,1285
53,1285
11,1285
44,1285
12,1285
68,1285
125,1285
127,1285
128,1285
130,1285
131,1285
132,1285
10,1285
34,1285
35,1285
36,1285
37,1285
38,1285
39,1285
40,1285
41,1285
42,1285
4,1286
60,1286
5,1286
56,1286
7,1286
50,1286
134,1286
51,1286
52,1286
22,1286
2,1289
23,1289
24,1289
25,1289
26,1289
27,1289
28,1289
4,1291
60,1291
5,1291
56,1291
7,1291
50,1291
134,1291
51,1291
52,1291
125,1291
127,1291
128,1291
130,1291
131,1291
132,1291
4,1294
60,1294
5,1294
56,1294
7,1294
50,1294
134,1294
51,1294
52,1294
53,1294
125,1294
127,1294
128,1294
130,1294
131,1294
132,1294
4,1295
60,1295
5,1295
56,1295
7,1295
50,1295
134,1295
51,1295
52,1295
53,1295
125,1295
127,1295
128,1295
130,1295
131,1295
132,1295
4,1297
60,1297
5,1297
56,1297
7,1297
50,1297
134,1297
51,1297
52,1297
53,1297
125,1297
127,1297
128,1297
130,1297
131,1297
132,1297
4,1299
5,1299
56,1299
7,1299
50,1299
134,1299
51,1299
52,1299
53,1299
125,1299
127,1299
128,1299
130,1299
131,1299
132,1299
4,1298
60,1298
5,1298
56,1298
7,1298
50,1298
134,1298
51,1298
52,1298
53,1298
125,1298
127,1298
128,1298
130,1298
131,1298
132,1298
4,1300
60,1300
7,1300
50,1300
134,1300
51,1300
52,1300
53,1300
11,1300
10,1300
34,1300
35,1300
36,1300
37,1300
38,1300
39,1300
40,1300
41,1300
42,1300
4,1301
5,1301
56,1301
7,1301
50,1301
134,1301
51,1301
52,1301
53,1301
125,1301
127,1301
128,1301
130,1301
131,1301
132,1301
5,1303
56,1303
125,1303
127,1303
128,1303
130,1303
131,1303
132,1303
22,1303
14,1304
48,1304
22,1304
125,1306
127,1306
128,1306
130,1306
131,1306
132,1306
5,1306
56,1306
5,1307
56,1307
2,1307
23,1307
24,1307
25,1307
26,1307
27,1307
28,1307
7,1307
50,1307
134,1307
51,1307
52,1307
53,1307
125,1307
127,1307
128,1307
130,1307
131,1307
132,1307
22,1307
4,1308
5,1308
56,1308
7,1308
50,1308
134,1308
51,1308
52,1308
125,1308
127,1308
128,1308
130,1308
131,1308
132,1308
5,1309
56,1309
7,1309
50,1309
134,1309
51,1309
52,1309
53,1309
11,1309
44,1309
125,1309
127,1309
128,1309
130,1309
131,1309
132,1309
10,1309
37,1309
4,1310
60,1310
5,1310
56,1310
7,1310
50,1310
134,1310
51,1310
52,1310
53,1310
2,1311
23,1311
24,1311
25,1311
26,1311
27,1311
28,1311
22,1311
22,1312
2,1313
26,1313
134,1313
53,1313
28,1313
1,1314
63,1314
6,1314
66,1314
13,1314
58,1314
4,1315
60,1315
134,1315
52,1315
2,1318
23,1318
24,1318
25,1318
26,1318
27,1318
28,1318
14,1319
48,1319
22,1319
2,1321
23,1321
25,1321
26,1321
27,1321
28,1321
13,1321
58,1321
14,1321
48,1321
7,1322
50,1322
134,1322
51,1322
52,1322
53,1322
2,1323
23,1323
24,1323
25,1323
26,1323
27,1323
28,1323
11,1323
44,1323
10,1323
34,1323
35,1323
36,1323
37,1323
38,1323
39,1323
40,1323
41,1323
42,1323
2,1324
23,1324
25,1324
26,1324
27,1324
28,1324
5,1326
2,1326
26,1326
7,1326
50,1326
134,1326
11,1326
125,1326
127,1326
130,1326
10,1326
34,1326
35,1326
36,1326
37,1326
38,1326
39,1326
40,1326
41,1326
2,1327
23,1327
24,1327
25,1327
26,1327
27,1327
28,1327
7,1327
50,1327
134,1327
51,1327
52,1327
53,1327
125,1327
127,1327
128,1327
130,1327
131,1327
132,1327
14,1327
48,1327
22,1327
7,1328
50,1328
134,1328
51,1328
52,1328
13,1328
4,1329
60,1329
7,1329
50,1329
134,1329
51,1329
52,1329
53,1329
11,1329
44,1329
4,1330
60,1330
7,1330
50,1330
134,1330
51,1330
52,1330
53,1330
11,1330
44,1330
125,1330
127,1330
128,1330
130,1330
131,1330
132,1330
13,1330
58,1330
4,1331
60,1331
5,1331
56,1331
7,1331
50,1331
134,1331
51,1331
52,1331
125,1331
127,1331
128,1331
130,1331
131,1331
132,1331
4,1332
60,1332
134,1333
13,1333
58,1333
7,1334
50,1334
134,1334
51,1334
52,1334
125,1334
127,1334
128,1334
130,1334
131,1334
132,1334
2,1335
23,1335
24,1335
25,1335
26,1335
27,1335
28,1335
14,1335
48,1335
22,1335
4,1337
60,1337
5,1337
56,1337
7,1337
50,1337
134,1337
51,1337
52,1337
53,1337
125,1337
127,1337
128,1337
130,1337
131,1337
132,1337
4,1338
60,1338
5,1338
56,1338
7,1338
50,1338
134,1338
51,1338
52,1338
53,1338
125,1338
127,1338
128,1338
130,1338
131,1338
132,1338
7,1339
50,1339
134,1339
51,1339
52,1339
53,1339
125,1342
127,1342
128,1342
130,1342
131,1342
132,1342
11,1344
44,1344
10,1344
34,1344
35,1344
36,1344
37,1344
38,1344
39,1344
40,1344
41,1344
42,1344
11,1345
44,1345
2,1346
23,1346
25,1346
26,1346
27,1346
28,1346
2,274
23,274
24,274
25,274
26,274
22,274
22,181
2,1347
23,1347
24,1347
25,1347
26,1347
27,1347
28,1347
4,1349
7,1349
50,1349
134,1349
51,1349
52,1349
53,1349
60,1349
4,1351
60,1351
5,1351
56,1351
2,1351
23,1351
24,1351
25,1351
26,1351
27,1351
28,1351
7,1351
50,1351
134,1351
51,1351
52,1351
53,1351
13,1351
58,1351
4,1352
60,1352
5,1352
56,1352
7,1352
50,1352
134,1352
51,1352
52,1352
53,1352
125,1352
127,1352
128,1352
130,1352
131,1352
132,1352
4,1353
60,1353
5,1353
56,1353
7,1353
50,1353
134,1353
51,1353
52,1353
53,1353
125,1353
127,1353
128,1353
130,1353
131,1353
2,1354
26,1354
7,1354
50,1354
134,1354
51,1354
52,1354
53,1354
2,1355
23,1355
24,1355
25,1355
26,1355
27,1355
28,1355
7,1356
50,1356
134,1356
51,1356
52,1356
53,1356
2,1357
23,1357
24,1357
25,1357
26,1357
27,1357
28,1357
6,1358
66,1358
13,1358
58,1358
48,1358
2,1359
23,1359
24,1359
25,1359
26,1359
27,1359
28,1359
9,1359
70,1359
2,1360
23,1360
24,1360
25,1360
26,1360
27,1360
28,1360
11,1363
44,1363
13,1363
58,1363
2,1364
23,1364
24,1364
25,1364
26,1364
27,1364
28,1364
11,1364
44,1364
1,1365
63,1365
2,1365
23,1365
24,1365
25,1365
26,1365
27,1365
28,1365
9,1365
70,1365
125,1365
127,1365
128,1365
130,1365
131,1365
132,1365
2,1366
23,1366
24,1366
25,1366
28,1366
11,540
44,540
10,540
34,540
35,540
36,540
37,540
38,540
39,540
40,540
41,540
42,540
4,1367
60,1367
26,1367
134,1367
51,1367
11,1367
44,1367
130,1367
2,1369
23,1369
24,1369
25,1369
26,1369
7,1369
134,1369
52,1369
22,1370
1,1371
63,1371
1,1372
63,1372
2,1372
23,1372
24,1372
25,1372
26,1372
27,1372
28,1372
4,1373
60,1373
5,1373
56,1373
7,1373
50,1373
134,1373
51,1373
52,1373
53,1373
125,1373
127,1373
128,1373
130,1373
131,1373
132,1373
4,1374
60,1374
2,1374
23,1374
24,1374
25,1374
26,1374
27,1374
28,1374
7,1374
50,1374
134,1374
51,1374
52,1374
53,1374
2,1375
23,1375
24,1375
25,1375
26,1375
27,1375
28,1375
7,1375
50,1375
134,1375
51,1375
52,1375
53,1375
4,1376
60,1376
2,1378
23,1378
24,1378
7,1378
50,1378
134,1378
51,1378
52,1378
14,1378
22,1378
4,1379
60,1379
5,1379
56,1379
2,1379
23,1379
24,1379
25,1379
26,1379
27,1379
28,1379
7,1379
50,1379
134,1379
51,1379
52,1379
53,1379
125,1379
127,1379
128,1379
130,1379
131,1379
132,1379
10,1380
34,1380
35,1380
36,1380
37,1380
38,1380
39,1380
40,1380
41,1380
42,1380
7,1381
50,1381
134,1381
51,1381
52,1381
13,1381
4,1382
60,1382
2,1382
24,1382
25,1382
26,1382
27,1382
28,1382
5,1383
56,1383
2,1384
23,1384
24,1384
25,1384
26,1384
27,1384
28,1384
2,1385
23,1385
24,1385
25,1385
26,1385
27,1385
28,1385
7,1385
50,1385
134,1385
51,1385
52,1385
53,1385
2,1386
23,1386
24,1386
25,1386
26,1386
11,1387
44,1387
4,1390
60,1390
7,1390
50,1390
134,1390
51,1390
52,1390
53,1390
23,1391
7,1391
50,1391
134,1391
53,1391
125,1391
127,1391
128,1391
130,1391
131,1391
132,1391
13,1391
58,1391
35,1391
7,1392
50,1392
134,1392
51,1392
52,1392
14,1392
10,1393
34,1393
35,1393
36,1393
37,1393
38,1393
39,1393
40,1393
41,1393
42,1393
11,1396
44,1396
10,1396
34,1396
35,1396
36,1396
37,1396
38,1396
39,1396
40,1396
41,1396
42,1396
22,1396
4,1397
60,1397
5,1397
56,1397
7,1397
50,1397
134,1397
51,1397
52,1397
53,1397
11,1398
44,1398
10,1398
34,1398
35,1398
36,1398
37,1398
38,1398
39,1398
40,1398
41,1398
42,1398
2,1399
23,1399
24,1399
25,1399
26,1399
27,1399
28,1399
11,1400
44,1400
10,1400
34,1400
35,1400
36,1400
37,1400
38,1400
39,1400
40,1400
41,1400
4,1401
60,1401
7,1401
50,1401
134,1401
51,1401
52,1401
2,1402
23,1402
24,1402
25,1402
26,1402
27,1402
28,1402
7,1402
50,1402
134,1402
53,1402
12,1402
68,1402
2,1403
23,1403
24,1403
25,1403
26,1403
27,1403
28,1403
14,1403
48,1403
22,1403
4,1405
5,1405
7,1405
134,1405
22,1406
14,1408
48,1408
7,1409
50,1409
134,1409
51,1409
52,1409
11,1410
44,1410
13,1410
58,1410
10,1410
34,1410
35,1410
36,1410
37,1410
38,1410
39,1410
40,1410
41,1410
42,1410
2,1411
23,1411
24,1411
26,1411
27,1411
28,1411
134,1411
2,1412
23,1412
24,1412
25,1412
26,1412
27,1412
28,1412
7,1412
50,1412
134,1412
51,1412
52,1412
53,1412
125,1413
127,1413
128,1413
130,1413
131,1413
132,1413
22,1413
22,1414
11,1415
44,1415
10,1415
34,1415
35,1415
36,1415
37,1415
38,1415
39,1415
40,1415
41,1415
42,1415
4,1416
60,1416
5,1416
56,1416
7,1416
50,1416
134,1416
51,1416
52,1416
53,1416
125,1416
127,1416
128,1416
130,1416
131,1416
132,1416
22,1416
11,1417
44,1417
10,1417
34,1417
35,1417
36,1417
37,1417
38,1417
39,1417
40,1417
41,1417
42,1417
7,1418
50,1418
134,1418
51,1418
52,1418
53,1418
2,1420
23,1420
24,1420
25,1420
26,1420
4,1421
60,1421
7,1421
50,1421
134,1421
51,1421
52,1421
53,1421
11,1421
44,1421
13,1421
58,1421
10,1421
34,1421
35,1421
36,1421
37,1421
38,1421
39,1421
40,1421
41,1421
42,1421
2,1422
23,1422
24,1422
25,1422
26,1422
28,1422
5,1423
56,1423
125,1423
127,1423
128,1423
130,1423
131,1423
132,1423
4,1424
60,1424
5,1424
56,1424
